,Name,Stocks,NSE: Stock Name,,,,Chartink,,,Screener.in,LTP,High,50 EMA,Alert Level,Study Done,Volume Pop Out / Dried *,PBO(52WH) / ATH /MTY/ IPO,>10 W EMA / > 30 W EMA,>10 D / 21 D EMA,Stage -2/Young/ % move upside,Base Count,WIB/3WCT,Shake out done,Linear Up Move,Orderly Consolidate,Tight Range %,Tight Volume % 50D SMA,ITB /ONP(Retest)/ OTB(Flag),Wave 3/5,Relative Strenghth,Shallow/ Deep PullBack %,Major Resistance Zone X time Retested,Structure / Bounce back / Dynamic EMA support,Resting period after BO,50 EMA >/<,Comments,x
,0,ACLGATI,NSE:ACLGATI,ACLGATI,chartink.com/stocks/ACLGATI.html,chartink.com/stocks/ACLGATI, ACLGATI,www.screener.in/company/ACLGATI/consolidated/,www.screener.in/company/ACLGATI, ACLGATI,69.75,71.5,65,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NATCOPHARM,NSE:NATCOPHARM,NATCOPHARM,chartink.com/stocks/NATCOPHARM.html,chartink.com/stocks/NATCOPHARM, NATCOPHARM,www.screener.in/company/NATCOPHARM/consolidated/,www.screener.in/company/NATCOPHARM, NATCOPHARM,861,868.55,853,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JSL,NSE:JSL,JSL,chartink.com/stocks/JSL.html,chartink.com/stocks/JSL, JSL,www.screener.in/company/JSL/consolidated/,www.screener.in/company/JSL, JSL,655,665,635,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CASTROLIND,NSE:CASTROLIND,CASTROLIND,chartink.com/stocks/CASTROLIND.html,chartink.com/stocks/CASTROLIND, CASTROLIND,www.screener.in/company/CASTROLIND/consolidated/,www.screener.in/company/CASTROLIND, CASTROLIND,217.65,219.5,208,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SCHAEFFLER,NSE:SCHAEFFLER,SCHAEFFLER,chartink.com/stocks/SCHAEFFLER.html,chartink.com/stocks/SCHAEFFLER, SCHAEFFLER,www.screener.in/company/SCHAEFFLER/consolidated/,www.screener.in/company/SCHAEFFLER, SCHAEFFLER,4200,4230,3955,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,AARTIIND,NSE:AARTIIND,AARTIIND,chartink.com/stocks/AARTIIND.html,chartink.com/stocks/AARTIIND, AARTIIND,www.screener.in/company/AARTIIND/consolidated/,www.screener.in/company/AARTIIND, AARTIIND,483.5,483.95,467,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HERITGFOOD,NSE:HERITGFOOD,HERITGFOOD,chartink.com/stocks/HERITGFOOD.html,chartink.com/stocks/HERITGFOOD, HERITGFOOD,www.screener.in/company/HERITGFOOD/consolidated/,www.screener.in/company/HERITGFOOD, HERITGFOOD,447,452,407,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DIVISLAB,NSE:DIVISLAB,DIVISLAB,chartink.com/stocks/DIVISLAB.html,chartink.com/stocks/DIVISLAB, DIVISLAB,www.screener.in/company/DIVISLAB/consolidated/,www.screener.in/company/DIVISLAB, DIVISLAB,6625,6649.5,6381,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NESCO,NSE:NESCO,NESCO,chartink.com/stocks/NESCO.html,chartink.com/stocks/NESCO, NESCO,www.screener.in/company/NESCO/consolidated/,www.screener.in/company/NESCO, NESCO,911.65,931.95,936,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,DEVYANI,NSE:DEVYANI,DEVYANI,chartink.com/stocks/DEVYANI.html,chartink.com/stocks/DEVYANI, DEVYANI,www.screener.in/company/DEVYANI/consolidated/,www.screener.in/company/DEVYANI, DEVYANI,167.6,169.64,176,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,BDL,NSE:BDL,BDL,chartink.com/stocks/BDL.html,chartink.com/stocks/BDL, BDL,www.screener.in/company/BDL/consolidated/,www.screener.in/company/BDL, BDL,1951,2057,1794,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SBILIFE,NSE:SBILIFE,SBILIFE,chartink.com/stocks/SBILIFE.html,chartink.com/stocks/SBILIFE, SBILIFE,www.screener.in/company/SBILIFE/consolidated/,www.screener.in/company/SBILIFE, SBILIFE,1773.5,1779.1,1771,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,POONAWALLA,NSE:POONAWALLA,POONAWALLA,chartink.com/stocks/POONAWALLA.html,chartink.com/stocks/POONAWALLA, POONAWALLA,www.screener.in/company/POONAWALLA/consolidated/,www.screener.in/company/POONAWALLA, POONAWALLA,400.05,404.25,392,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HSCL,NSE:HSCL,HSCL,chartink.com/stocks/HSCL.html,chartink.com/stocks/HSCL, HSCL,www.screener.in/company/HSCL/consolidated/,www.screener.in/company/HSCL, HSCL,481.6,486.5,458,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GILLETTE,NSE:GILLETTE,GILLETTE,chartink.com/stocks/GILLETTE.html,chartink.com/stocks/GILLETTE, GILLETTE,www.screener.in/company/GILLETTE/consolidated/,www.screener.in/company/GILLETTE, GILLETTE,9870.5,9990,8703,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,BSOFT,NSE:BSOFT,BSOFT,chartink.com/stocks/BSOFT.html,chartink.com/stocks/BSOFT, BSOFT,www.screener.in/company/BSOFT/consolidated/,www.screener.in/company/BSOFT, BSOFT,403.7,405.5,411,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,BBTC,NSE:BBTC,BBTC,chartink.com/stocks/BBTC.html,chartink.com/stocks/BBTC, BBTC,www.screener.in/company/BBTC/consolidated/,www.screener.in/company/BBTC, BBTC,2000,2029.2,1918,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TTKPRESTIG,NSE:TTKPRESTIG,TTKPRESTIG,chartink.com/stocks/TTKPRESTIG.html,chartink.com/stocks/TTKPRESTIG, TTKPRESTIG,www.screener.in/company/TTKPRESTIG/consolidated/,www.screener.in/company/TTKPRESTIG, TTKPRESTIG,612.2,616.95,643,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,NAVA,NSE:NAVA,NAVA,chartink.com/stocks/NAVA.html,chartink.com/stocks/NAVA, NAVA,www.screener.in/company/NAVA/consolidated/,www.screener.in/company/NAVA, NAVA,532.95,554.15,464,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,IRB,NSE:IRB,IRB,chartink.com/stocks/IRB.html,chartink.com/stocks/IRB, IRB,www.screener.in/company/IRB/consolidated/,www.screener.in/company/IRB, IRB,51.11,51.58,49,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NAVNETEDUL,NSE:NAVNETEDUL,NAVNETEDUL,chartink.com/stocks/NAVNETEDUL.html,chartink.com/stocks/NAVNETEDUL, NAVNETEDUL,www.screener.in/company/NAVNETEDUL/consolidated/,www.screener.in/company/NAVNETEDUL, NAVNETEDUL,144.12,146.39,144,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,OFSS,NSE:OFSS,OFSS,chartink.com/stocks/OFSS.html,chartink.com/stocks/OFSS, OFSS,www.screener.in/company/OFSS/consolidated/,www.screener.in/company/OFSS, OFSS,8670,8741.5,8457,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PFC,NSE:PFC,PFC,chartink.com/stocks/PFC.html,chartink.com/stocks/PFC, PFC,www.screener.in/company/PFC/consolidated/,www.screener.in/company/PFC, PFC,405.1,409.9,407,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,PPLPHARMA,NSE:PPLPHARMA,PPLPHARMA,chartink.com/stocks/PPLPHARMA.html,chartink.com/stocks/PPLPHARMA, PPLPHARMA,www.screener.in/company/PPLPHARMA/consolidated/,www.screener.in/company/PPLPHARMA, PPLPHARMA,205.76,206.55,208,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,LICHSGFIN,NSE:LICHSGFIN,LICHSGFIN,chartink.com/stocks/LICHSGFIN.html,chartink.com/stocks/LICHSGFIN, LICHSGFIN,www.screener.in/company/LICHSGFIN/consolidated/,www.screener.in/company/LICHSGFIN, LICHSGFIN,603,612.2,600,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TIMKEN,NSE:TIMKEN,TIMKEN,chartink.com/stocks/TIMKEN.html,chartink.com/stocks/TIMKEN, TIMKEN,www.screener.in/company/TIMKEN/consolidated/,www.screener.in/company/TIMKEN, TIMKEN,3277.6,3311.6,2981,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MMTC,NSE:MMTC,MMTC,chartink.com/stocks/MMTC.html,chartink.com/stocks/MMTC, MMTC,www.screener.in/company/MMTC/consolidated/,www.screener.in/company/MMTC, MMTC,78.1,79.3,64,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ZEEL,NSE:ZEEL,ZEEL,chartink.com/stocks/ZEEL.html,chartink.com/stocks/ZEEL, ZEEL,www.screener.in/company/ZEEL/consolidated/,www.screener.in/company/ZEEL, ZEEL,127.85,131.5,123,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,APTUS,NSE:APTUS,APTUS,chartink.com/stocks/APTUS.html,chartink.com/stocks/APTUS, APTUS,www.screener.in/company/APTUS/consolidated/,www.screener.in/company/APTUS, APTUS,307.95,312.9,328,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,MPHASIS,NSE:MPHASIS,MPHASIS,chartink.com/stocks/MPHASIS.html,chartink.com/stocks/MPHASIS, MPHASIS,www.screener.in/company/MPHASIS/consolidated/,www.screener.in/company/MPHASIS, MPHASIS,2500,2550,2511,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,LUPIN,NSE:LUPIN,LUPIN,chartink.com/stocks/LUPIN.html,chartink.com/stocks/LUPIN, LUPIN,www.screener.in/company/LUPIN/consolidated/,www.screener.in/company/LUPIN, LUPIN,1940.5,1969,2009,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,CLEAN,NSE:CLEAN,CLEAN,chartink.com/stocks/CLEAN.html,chartink.com/stocks/CLEAN, CLEAN,www.screener.in/company/CLEAN/consolidated/,www.screener.in/company/CLEAN, CLEAN,1492,1511.8,1330,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,COFORGE,NSE:COFORGE,COFORGE,chartink.com/stocks/COFORGE.html,chartink.com/stocks/COFORGE, COFORGE,www.screener.in/company/COFORGE/consolidated/,www.screener.in/company/COFORGE, COFORGE,1723.5,1730.5,1648,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JUBLINGREA,NSE:JUBLINGREA,JUBLINGREA,chartink.com/stocks/JUBLINGREA.html,chartink.com/stocks/JUBLINGREA, JUBLINGREA,www.screener.in/company/JUBLINGREA/consolidated/,www.screener.in/company/JUBLINGREA, JUBLINGREA,730,736,696,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,IBULHSGFIN,NSE:IBULHSGFIN,IBULHSGFIN,chartink.com/stocks/IBULHSGFIN.html,chartink.com/stocks/IBULHSGFIN, IBULHSGFIN,www.screener.in/company/IBULHSGFIN/consolidated/,www.screener.in/company/IBULHSGFIN, IBULHSGFIN,#N/A,#N/A,#N/A,,FALSE,,,,,,,,,,,,,,,,,,,,#N/A,,
,0,BAJAJ-AUTO,NSE:BAJAJ-AUTO,BAJAJ-AUTO,chartink.com/stocks/BAJAJ-AUTO.html,chartink.com/stocks/BAJAJ-AUTO, BAJAJ-AUTO,www.screener.in/company/BAJAJ-AUTO/consolidated/,www.screener.in/company/BAJAJ-AUTO, BAJAJ-AUTO,8576,8640.5,8418,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CHOLAFIN,NSE:CHOLAFIN,CHOLAFIN,chartink.com/stocks/CHOLAFIN.html,chartink.com/stocks/CHOLAFIN, CHOLAFIN,www.screener.in/company/CHOLAFIN/consolidated/,www.screener.in/company/CHOLAFIN, CHOLAFIN,1514,1554.7,1594,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,BRITANNIA,NSE:BRITANNIA,BRITANNIA,chartink.com/stocks/BRITANNIA.html,chartink.com/stocks/BRITANNIA, BRITANNIA,www.screener.in/company/BRITANNIA/consolidated/,www.screener.in/company/BRITANNIA, BRITANNIA,5543,5595,5481,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,INFY,NSE:INFY,INFY,chartink.com/stocks/INFY.html,chartink.com/stocks/INFY, INFY,www.screener.in/company/INFY/consolidated/,www.screener.in/company/INFY, INFY,1550,1557.3,1559,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,BERGEPAINT,NSE:BERGEPAINT,BERGEPAINT,chartink.com/stocks/BERGEPAINT.html,chartink.com/stocks/BERGEPAINT, BERGEPAINT,www.screener.in/company/BERGEPAINT/consolidated/,www.screener.in/company/BERGEPAINT, BERGEPAINT,568,570,555,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,KPITTECH,NSE:KPITTECH,KPITTECH,chartink.com/stocks/KPITTECH.html,chartink.com/stocks/KPITTECH, KPITTECH,www.screener.in/company/KPITTECH/consolidated/,www.screener.in/company/KPITTECH, KPITTECH,1319.7,1331,1321,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,NSLNISP,NSE:NSLNISP,NSLNISP,chartink.com/stocks/NSLNISP.html,chartink.com/stocks/NSLNISP, NSLNISP,www.screener.in/company/NSLNISP/consolidated/,www.screener.in/company/NSLNISP, NSLNISP,39,39,38,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MAITHANALL,NSE:MAITHANALL,MAITHANALL,chartink.com/stocks/MAITHANALL.html,chartink.com/stocks/MAITHANALL, MAITHANALL,www.screener.in/company/MAITHANALL/consolidated/,www.screener.in/company/MAITHANALL, MAITHANALL,1124.5,1141,1023,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MOL,NSE:MOL,MOL,chartink.com/stocks/MOL.html,chartink.com/stocks/MOL, MOL,www.screener.in/company/MOL/consolidated/,www.screener.in/company/MOL, MOL,91.2,92,79,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ABCAPITAL,NSE:ABCAPITAL,ABCAPITAL,chartink.com/stocks/ABCAPITAL.html,chartink.com/stocks/ABCAPITAL, ABCAPITAL,www.screener.in/company/ABCAPITAL/consolidated/,www.screener.in/company/ABCAPITAL, ABCAPITAL,224.92,225.71,214,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CONCORDBIO,NSE:CONCORDBIO,CONCORDBIO,chartink.com/stocks/CONCORDBIO.html,chartink.com/stocks/CONCORDBIO, CONCORDBIO,www.screener.in/company/CONCORDBIO/consolidated/,www.screener.in/company/CONCORDBIO, CONCORDBIO,1879,1898.4,1570,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SFL,NSE:SFL,SFL,chartink.com/stocks/SFL.html,chartink.com/stocks/SFL, SFL,www.screener.in/company/SFL/consolidated/,www.screener.in/company/SFL, SFL,626,637.25,648,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,LUXIND,NSE:LUXIND,LUXIND,chartink.com/stocks/LUXIND.html,chartink.com/stocks/LUXIND, LUXIND,www.screener.in/company/LUXIND/consolidated/,www.screener.in/company/LUXIND, LUXIND,1520,1534,1482,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ZENSARTECH,NSE:ZENSARTECH,ZENSARTECH,chartink.com/stocks/ZENSARTECH.html,chartink.com/stocks/ZENSARTECH, ZENSARTECH,www.screener.in/company/ZENSARTECH/consolidated/,www.screener.in/company/ZENSARTECH, ZENSARTECH,822.4,840,792,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NBCC,NSE:NBCC,NBCC,chartink.com/stocks/NBCC.html,chartink.com/stocks/NBCC, NBCC,www.screener.in/company/NBCC/consolidated/,www.screener.in/company/NBCC, NBCC,125.03,125.98,110,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DCAL,NSE:DCAL,DCAL,chartink.com/stocks/DCAL.html,chartink.com/stocks/DCAL, DCAL,www.screener.in/company/DCAL/consolidated/,www.screener.in/company/DCAL, DCAL,266.3,277.7,229,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ROLEXRINGS,NSE:ROLEXRINGS,ROLEXRINGS,chartink.com/stocks/ROLEXRINGS.html,chartink.com/stocks/ROLEXRINGS, ROLEXRINGS,www.screener.in/company/ROLEXRINGS/consolidated/,www.screener.in/company/ROLEXRINGS, ROLEXRINGS,1593,1637,1450,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,RATEGAIN,NSE:RATEGAIN,RATEGAIN,chartink.com/stocks/RATEGAIN.html,chartink.com/stocks/RATEGAIN, RATEGAIN,www.screener.in/company/RATEGAIN/consolidated/,www.screener.in/company/RATEGAIN, RATEGAIN,452,457.65,469,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,DOLLAR,NSE:DOLLAR,DOLLAR,chartink.com/stocks/DOLLAR.html,chartink.com/stocks/DOLLAR, DOLLAR,www.screener.in/company/DOLLAR/consolidated/,www.screener.in/company/DOLLAR, DOLLAR,407,413.25,396,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,VMART,NSE:VMART,VMART,chartink.com/stocks/VMART.html,chartink.com/stocks/VMART, VMART,www.screener.in/company/VMART/consolidated/,www.screener.in/company/VMART, VMART,3397.5,3408.9,3406,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,GPIL,NSE:GPIL,GPIL,chartink.com/stocks/GPIL.html,chartink.com/stocks/GPIL, GPIL,www.screener.in/company/GPIL/consolidated/,www.screener.in/company/GPIL, GPIL,190,193.7,194,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,TATVA,NSE:TATVA,TATVA,chartink.com/stocks/TATVA.html,chartink.com/stocks/TATVA, TATVA,www.screener.in/company/TATVA/consolidated/,www.screener.in/company/TATVA, TATVA,946.95,972,839,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ELECTCAST,NSE:ELECTCAST,ELECTCAST,chartink.com/stocks/ELECTCAST.html,chartink.com/stocks/ELECTCAST, ELECTCAST,www.screener.in/company/ELECTCAST/consolidated/,www.screener.in/company/ELECTCAST, ELECTCAST,108.85,109.39,102,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PRSMJOHNSN,NSE:PRSMJOHNSN,PRSMJOHNSN,chartink.com/stocks/PRSMJOHNSN.html,chartink.com/stocks/PRSMJOHNSN, PRSMJOHNSN,www.screener.in/company/PRSMJOHNSN/consolidated/,www.screener.in/company/PRSMJOHNSN, PRSMJOHNSN,137.54,140,136,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HCLTECH,NSE:HCLTECH,HCLTECH,chartink.com/stocks/HCLTECH.html,chartink.com/stocks/HCLTECH, HCLTECH,www.screener.in/company/HCLTECH/consolidated/,www.screener.in/company/HCLTECH, HCLTECH,1625.4,1644.6,1632,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,KIRIINDUS,NSE:KIRIINDUS,KIRIINDUS,chartink.com/stocks/KIRIINDUS.html,chartink.com/stocks/KIRIINDUS, KIRIINDUS,www.screener.in/company/KIRIINDUS/consolidated/,www.screener.in/company/KIRIINDUS, KIRIINDUS,616.5,621.75,640,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,IDFCFIRSTB,NSE:IDFCFIRSTB,IDFCFIRSTB,chartink.com/stocks/IDFCFIRSTB.html,chartink.com/stocks/IDFCFIRSTB, IDFCFIRSTB,www.screener.in/company/IDFCFIRSTB/consolidated/,www.screener.in/company/IDFCFIRSTB, IDFCFIRSTB,67.48,67.55,68,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,MEDPLUS,NSE:MEDPLUS,MEDPLUS,chartink.com/stocks/MEDPLUS.html,chartink.com/stocks/MEDPLUS, MEDPLUS,www.screener.in/company/MEDPLUS/consolidated/,www.screener.in/company/MEDPLUS, MEDPLUS,908,935,887,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DALMIASUG,NSE:DALMIASUG,DALMIASUG,chartink.com/stocks/DALMIASUG.html,chartink.com/stocks/DALMIASUG, DALMIASUG,www.screener.in/company/DALMIASUG/consolidated/,www.screener.in/company/DALMIASUG, DALMIASUG,436.1,441,423,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,INDHOTEL,NSE:INDHOTEL,INDHOTEL,chartink.com/stocks/INDHOTEL.html,chartink.com/stocks/INDHOTEL, INDHOTEL,www.screener.in/company/INDHOTEL/consolidated/,www.screener.in/company/INDHOTEL, INDHOTEL,770.15,773.2,766,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,STYLAMIND,NSE:STYLAMIND,STYLAMIND,chartink.com/stocks/STYLAMIND.html,chartink.com/stocks/STYLAMIND, STYLAMIND,www.screener.in/company/STYLAMIND/consolidated/,www.screener.in/company/STYLAMIND, STYLAMIND,1710,1719,1700,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,COCHINSHIP,NSE:COCHINSHIP,COCHINSHIP,chartink.com/stocks/COCHINSHIP.html,chartink.com/stocks/COCHINSHIP, COCHINSHIP,www.screener.in/company/COCHINSHIP/consolidated/,www.screener.in/company/COCHINSHIP, COCHINSHIP,2087,2175,1793,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MRPL,NSE:MRPL,MRPL,chartink.com/stocks/MRPL.html,chartink.com/stocks/MRPL, MRPL,www.screener.in/company/MRPL/consolidated/,www.screener.in/company/MRPL, MRPL,141.49,143.7,137,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ROSSARI,NSE:ROSSARI,ROSSARI,chartink.com/stocks/ROSSARI.html,chartink.com/stocks/ROSSARI, ROSSARI,www.screener.in/company/ROSSARI/consolidated/,www.screener.in/company/ROSSARI, ROSSARI,685,688,677,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JUBLFOOD,NSE:JUBLFOOD,JUBLFOOD,chartink.com/stocks/JUBLFOOD.html,chartink.com/stocks/JUBLFOOD, JUBLFOOD,www.screener.in/company/JUBLFOOD/consolidated/,www.screener.in/company/JUBLFOOD, JUBLFOOD,685,688.45,679,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TMB,NSE:TMB,TMB,chartink.com/stocks/TMB.html,chartink.com/stocks/TMB, TMB,www.screener.in/company/TMB/consolidated/,www.screener.in/company/TMB, TMB,453.1,455.9,449,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,BAJAJHIND,NSE:BAJAJHIND,BAJAJHIND,chartink.com/stocks/BAJAJHIND.html,chartink.com/stocks/BAJAJHIND, BAJAJHIND,www.screener.in/company/BAJAJHIND/consolidated/,www.screener.in/company/BAJAJHIND, BAJAJHIND,24.41,24.55,22,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PEL,NSE:PEL,PEL,chartink.com/stocks/PEL.html,chartink.com/stocks/PEL, PEL,www.screener.in/company/PEL/consolidated/,www.screener.in/company/PEL, PEL,1130.9,1161.7,1080,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TRITURBINE,NSE:TRITURBINE,TRITURBINE,chartink.com/stocks/TRITURBINE.html,chartink.com/stocks/TRITURBINE, TRITURBINE,www.screener.in/company/TRITURBINE/consolidated/,www.screener.in/company/TRITURBINE, TRITURBINE,591,595.4,571,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SBCL,NSE:SBCL,SBCL,chartink.com/stocks/SBCL.html,chartink.com/stocks/SBCL, SBCL,www.screener.in/company/SBCL/consolidated/,www.screener.in/company/SBCL, SBCL,505,506.9,473,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PGHL,NSE:PGHL,PGHL,chartink.com/stocks/PGHL.html,chartink.com/stocks/PGHL, PGHL,www.screener.in/company/PGHL/consolidated/,www.screener.in/company/PGHL, PGHL,5610,5782.5,5349,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,KIRLOSENG,NSE:KIRLOSENG,KIRLOSENG,chartink.com/stocks/KIRLOSENG.html,chartink.com/stocks/KIRLOSENG, KIRLOSENG,www.screener.in/company/KIRLOSENG/consolidated/,www.screener.in/company/KIRLOSENG, KIRLOSENG,876,890,817,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,BOMDYEING,NSE:BOMDYEING,BOMDYEING,chartink.com/stocks/BOMDYEING.html,chartink.com/stocks/BOMDYEING, BOMDYEING,www.screener.in/company/BOMDYEING/consolidated/,www.screener.in/company/BOMDYEING, BOMDYEING,154.99,156.9,143,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,APOLLOTYRE,NSE:APOLLOTYRE,APOLLOTYRE,chartink.com/stocks/APOLLOTYRE.html,chartink.com/stocks/APOLLOTYRE, APOLLOTYRE,www.screener.in/company/APOLLOTYRE/consolidated/,www.screener.in/company/APOLLOTYRE, APOLLOTYRE,459,466.9,483,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,ISGEC,NSE:ISGEC,ISGEC,chartink.com/stocks/ISGEC.html,chartink.com/stocks/ISGEC, ISGEC,www.screener.in/company/ISGEC/consolidated/,www.screener.in/company/ISGEC, ISGEC,1204.9,1250,1165,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SULA,NSE:SULA,SULA,chartink.com/stocks/SULA.html,chartink.com/stocks/SULA, SULA,www.screener.in/company/SULA/consolidated/,www.screener.in/company/SULA, SULA,294.6,295.95,294,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DEEPAKNTR,NSE:DEEPAKNTR,DEEPAKNTR,chartink.com/stocks/DEEPAKNTR.html,chartink.com/stocks/DEEPAKNTR, DEEPAKNTR,www.screener.in/company/DEEPAKNTR/consolidated/,www.screener.in/company/DEEPAKNTR, DEEPAKNTR,1990,2033.3,2021,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,IDFC,NSE:IDFC,IDFC,chartink.com/stocks/IDFC.html,chartink.com/stocks/IDFC, IDFC,www.screener.in/company/IDFC/consolidated/,www.screener.in/company/IDFC, IDFC,#N/A,#N/A,#N/A,,FALSE,,,,,,,,,,,,,,,,,,,,#N/A,,
,0,INDIGO,NSE:INDIGO,INDIGO,chartink.com/stocks/INDIGO.html,chartink.com/stocks/INDIGO, INDIGO,www.screener.in/company/INDIGO/consolidated/,www.screener.in/company/INDIGO, INDIGO,5401,5428,5406,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,CHAMBLFERT,NSE:CHAMBLFERT,CHAMBLFERT,chartink.com/stocks/CHAMBLFERT.html,chartink.com/stocks/CHAMBLFERT, CHAMBLFERT,www.screener.in/company/CHAMBLFERT/consolidated/,www.screener.in/company/CHAMBLFERT, CHAMBLFERT,559.75,565.9,625,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,CIEINDIA,NSE:CIEINDIA,CIEINDIA,chartink.com/stocks/CIEINDIA.html,chartink.com/stocks/CIEINDIA, CIEINDIA,www.screener.in/company/CIEINDIA/consolidated/,www.screener.in/company/CIEINDIA, CIEINDIA,445.9,462,437,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,LANDMARK,NSE:LANDMARK,LANDMARK,chartink.com/stocks/LANDMARK.html,chartink.com/stocks/LANDMARK, LANDMARK,www.screener.in/company/LANDMARK/consolidated/,www.screener.in/company/LANDMARK, LANDMARK,450.65,455.25,443,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
